449
1705.65 3538.58 -55.2339,1 116 306 308 309,stand,20.6268 -155.863 0,,
1447.16 3438.16 -45.865,0 2 116,stand,19.4128 -115.328 0,,
1319.91 3083.2 -56.0483,1 3 295,stand,19.8029 -108.709 0,,
1332.18 2719.15 -67.8416,2 4 294 295,stand,19.9677 -91.0596 0,,
1227.87 2604.11 -63.875,3 5,stand,20.0226 -95.5256 0,,
1221.87 2312.9 0.125001,4 6 163,stand,20.9564 -89.571 0,,
1229.87 1883.48 0.125001,5 7 317 318,stand,22.9449 -87.2529 0,,
1076.8 1887.02 0.125001,6 8 158,stand,24.8181 -91.0596 0,,
1076.65 1707.56 4.125,7 9 10,stand,24.5984 -91.1146 0,,
843.102 1552.02 4.125,8 10 178 179,stand,32.7063 142.361 0,,
811.729 1298.29 4.125,9 11 182 8,stand,29.4543 -173.018 0,,
930.779 1148.24 4.125,10 12 182 183,stand,24.2688 -95.6355 0,,
851.985 851.766 4.125,11 13 186 263,stand,28.4601 -96.1848 0,,
1110.45 599.527 4.125,12 14 261 262,stand,28.5699 -0.521317 0,,
1253.96 599.467 0.125001,13 15 264 334,stand,28.515 -0.493851 0,,
1250.27 439.399 0.125001,14 16,stand,20.9564 -177.758 0,,
811.284 378.872 2.75607,15 17,stand,15.9412 176.556 0,,
434.285 432.033 3.1641,16 18 190 257 330,stand,14.5624 170.547 0,,
209.605 185.316 1.78689,17 19 192,stand,24.5984 -90.8949 0,,
214.654 26.4357 12.0474,18 20 238,stand,27.0264 -163.394 0,,
-68.0937 -58.562 12.125,19 21 254 202 196 411,stand,5.35034 -151.342 0,,
-412.61 -415.939 144.035,20 22 196 201 254,stand,14.0625 -161.96 0,,
-701.698 -872.152 185.843,21 23 200 203 395 409 202,stand,12.8485 -115.048 0,,
-586.711 -1420.95 204.724,22 24 395 396 409,stand,12.7386 -76.6071 0,,
-416.862 -1831.31 245.467,23 25 396 404 409,stand,9.1571 -65.0275 0,,
-281.64 -2138.55 289.909,24 26 205 408,stand,14.5624 -91.7188 0,,
-345.927 -2374.84 294.162,25 27 408,stand,12.7386 -120.618 0,,
-650.129 -2697.76 341.943,26 28 34 404,stand,10.036 -135.845 0,,
-942.851 -2888.49 372.848,27 29 34,stand,14.5624 -146.403 0,,
-1151.16 -2980.38 374.54,28 30 36 397,stand,16.5454 -153.38 0,,
-1426.18 -3214.08 374.125,29 31 430,stand,15.9961 -135.4 0,,
-1224.9 -3531.36 384.296,30 32,stand,23.8239 5.24101 0,,
-1054.89 -3499.34 381.252,31 33 35,stand,25.0378 97.7349 0,,
-885.208 -3501.24 380.293,32 34 406,stand,22.7802 67.0666 0,,
-833.611 -3125.84 386.986,33 28 27,stand,21.5662 125.42 0,,
-1096.59 -3283.76 391.125,32,crouch,1.70837 90.9563 0,,
-1243.13 -2631.72 406.729,29 37,stand,17.3749 103.267 0,,
-1299.75 -2180.66 400.672,36 38,stand,20.9015 95.4882 0,,
-1284 -1881.87 389.4,37 39 400,stand,24.6259 85.1226 0,,
-1428.94 -1558.18 343.643,38 40 393 429,stand,20.9564 109.776 0,,
-1429.84 -1232.85 321.221,39 41 199 427 428,stand,30.6079 65.8196 0,,
-1238.74 -956.101 264.125,40 42 199,stand,23.4943 83.9635 0,,
-1246.4 -567.384 239.297,41 43 201,stand,25.0928 90.5828 0,,
