506
-5979.37 2137.24 501.535,1 147 148 411 417,stand,11.1951 -5.3009 0,,
-4197.07 2085.07 606.544,0 2 145 148 416,stand,6.17981 -3.09814 0,,
-3712.94 1957.94 729.414,1 3 192,stand,16.6553 -16.496 0,,
-2413.52 1689.02 684.515,2 4 192 141 347 124 457,stand,15.8862 -15.4578 0,,
-2158.95 155.893 640.131,3 5 340 124 349 472,stand,6.17981 -66.1981 0,,
-1749.98 -200.785 688.125,4 6 119 339 113 340,stand,18.3636 19.0009 0,,
-1353.87 40.1362 689.06,5 7 113 350 477 478,stand,17.6495 0.747073 0,,
-383.446 45.0444 678.612,6 8 321 333 350,stand,12.1893 -1.29639 0,,
-313.891 401.531 685.535,7 9 309 332,stand,8.82202 178.506 0,,
-510.118 397.461 731.309,8 10,stand,13.9526 -88.1158 0,,
-511.318 241.335 779.99,9 11,stand,19.8029 178.341 0,,
-764.189 200.839 780.125,10 12,stand,21.2366 74.6246 0,,
-761.561 391.169 780.125,11 13,stand,14.837 91.582 0,,
-592.432 402.008 853.125,12 14 358,stand,17.2101 4.54834 0,,
-595.99 225.32 926.125,13 15 20,stand,14.7821 -94.8395 0,,
-764.879 222.602 999.125,14 16,stand,11.7499 89.8846 0,,
-759.32 399.163 1072.13,15 17,stand,18.1989 -6.80054 0,,
-586.851 397.431 1145.13,16 18,stand,20.6268 -91.5765 0,,
-597.785 258.063 1145.13,17 19,claymore,9.04724 87.4622 0,,
-730.11 221.758 1145.13,18,crouch,32.926 105.112 0,,
-599.935 -114.535 926.125,14 21 26,stand,23.8843 -91.9061 0,,
-595.797 -282.222 999.125,20 22,stand,21.676 -179.885 0,,
-761.51 -303.52 1072.13,21 23,stand,12.464 86.1328 0,,
-755.109 -113.29 1145.13,22 24,stand,47.049 -5.8667 0,,
-663.296 -102.738 1145.13,23 25,claymore,24.4336 -158.148 0,,
-608.363 -191.822 1145.13,24,crouch,29.6191 -5.31189 0,,
-760.651 -114.204 853.125,20 27,stand,39.0509 -91.0822 0,,
-767.198 -283.746 780.125,26 28 29,stand,19.4678 -2.72463 0,,
-759.952 -616.474 923.857,27 46,stand,24.3787 -88.819 0,,
-615.663 -292.934 780.125,27 30,stand,31.1078 -92.7906 0,,
-605.198 -551.104 676.125,29 31,stand,4.79553 90.0989 0,,
-194.33 -541.525 568.125,30 32 316,stand,27.9602 2.51584 0,,
-190.533 -671.666 569.122,31 33,claymore,22.89 88.6651 0,,
-475.498 -739.621 572.446,32 34,stand,25.9497 -84.7266 0,,
-453.415 -929.096 575.803,33 35,stand,23.5492 -22.478 0,,
-274.898 -984.631 594.326,34 36,stand,22.9999 -9.0198 0,,
-41.0069 -997.074 617.125,35 37 396,stand,34.3048 -2.34561 0,,
-46.1974 -871.191 666.903,36 38,stand,9.10217 0.302099 0,,
327.361 -870.221 850.844,37 39 56,stand,37.0624 -92.5269 0,,
146.125 -969.377 850.956,38 40,stand,33.0908 22.3626 0,,
217.478 -1006.38 863.967,39 41,stand,3.6969 5.81724 0,,
451.045 -1002.57 968.822,40 42,stand,21.286 153.688 0,,
328.88 -891.029 968.555,41 43,stand,32.1515 -152.26 0,,
124.314 -985.36 967.758,42 44,stand,37.8918 170.458 0,,
-71.9419 -941.868 926.966,43 45,stand,33.2007 175.869 0,,
-741.576 -965.868 927.368,44 46 50,stand,23.1097 178.072 0,,
-693.618 -601.904 923.355,28 47 45,stand,45.0055 87.8412 0,,
-686.452 -365.022 923.358,46 48,stand,49.9713 -9.56362 0,,
-613.177 -367.104 919.125,47 49,stand,52.7289 -90.9448 0,,
-618.867 -638.889 805.291,48 324 323,stand,35.1343 -85.2869 0,,
-859.842 -925.532 928.864,45 51,stand,14.1449 -88.0609 0,,
-836.74 -1069.86 972.125,50 52,stand,47.9828 26.4935 0,,
-645.791 -1072.4 1082.13,51 53,stand,37.6996 7.9376 0,,
-627.984 -893.406 1171.13,52 54,stand,35.8759 94.4439 0,,
-741.895 -908.693 1171.13,53 55,claymore,18.4186 -1.03274 0,,
-860.695 -1041.49 1171.13,54,crouch,13.678 17.3968 0,,
479.139 -937.44 849.988,38 57 88,stand,36.6229 -5.82827 0,,
523.841 -1008 881.125,56 58,stand,31.0529 -36.9635 0,,
618.188 -1026.07 929.125,57 59,stand,35.6287 10.7995 0,,
665.643 -975.551 961.125,58 60,stand,41.9733 60.4687 0,,
674.23 -909.5 984.125,59 61,stand,58.0737 -138.565 0,,
583.005 -832.812 1024.13,60 62 70,stand,35.4639 147.31 0,,
507.439 -876.14 1064.13,61 63,stand,20.2423 -147.442 0,,
494.609 -969.292 1104.13,62 64,stand,25.0928 -77.7777 0,,
560.431 -1027.49 1144.13,63 65,stand,25.9222 -38.1775 0,,
631.695 -1016.31 1176.13,64 66,stand,23.714 11.5191 0,,
672.83 -956.872 1208.13,65 67,stand,28.5699 61.7651 0,,
653.919 -872.37 1247.13,66 68,stand,53.7177 -95.8997 0,,
541.079 -882.617 1260.13,67 69,claymore,39.3256 20.2313 0,,
535.564 -1014.39 1260.13,68,crouch,16.4355 53.8275 0,,
594.849 -374.953 1024.21,61 327 404,stand,26.9165 88.5827 0,,
426.937 -173.252 1014.13,72 74 405,stand,28.6798 3.04319 0,,
415.482 -277.754 1014.12,71 73,stand,34.5795 179.099 0,,
326.164 -285.86 1014.12,72,crouch,34.2499 127.853 0,,
419.73 95.2838 1017.14,71 75,stand,41.6931 85.99 0,,
498.94 95.5604 1017.16,74 76,stand,52.229 -88.1324 0,,
505.018 -184.127 899.178,75 77 78,stand,27.9602 -133.303 0,,
413.298 -183.617 900.125,76 78 80,stand,38.2764 86.8799 0,,
412.594 -275.871 900.125,77 76 79,stand,34.14 175.853 0,,
293.092 -281.902 900.588,78 328,stand,28.5699 85.8966 0,,
422.352 97.084 902.568,77 81,stand,29.2291 2.01047 0,,
511.127 98.7393 899.125,80 82,stand,37.1173 -92.5269 0,,
504.049 -284.833 771.125,81 83 85 392,stand,30.4431 -91.593 0,,
383.663 -203.644 771.125,82 84,claymore,24.5984 -29.4214 0,,
296.212 -54.5187 771.125,83,crouch,11.3049 -62.0178 0,,
580.253 -288.634 768.476,82 86 391,stand,17.5946 87.7807 0,,
614.777 -646.971 836.078,85 87,stand,25.5103 -92.1863 0,,
575.729 -848.955 849.287,86 88,stand,39.6826 -101.008 0,,
508.316 -878.882 849.694,87 56,stand,40.4846 -123.459 0,,
1597.1 -1421.78 727.778,90 482 503 505,stand,27.4974 76.902 0,,
2131.85 -1345.91 711.486,89 91 92,stand,27.4974 -13.8835 0,,
2299.18 -1486.47 722.278,90 92 204,stand,21.2682 85.0099 0,,
