172
-400.925 -1848.68 -75.875,1 35 33 96 34 103 102,undefined,,,
-461.074 -2179.81 -69.0313,95 0 102 103 4,undefined,,,
-108.985 -2335.46 -50.0058,3 95 4 102 93 100,undefined,,,
109.746 -2420.89 -27.2776,4 2 102,undefined,,,
160.05 -2233.93 -59.0473,5 3 8 101 2 100 1,undefined,,,
331.536 -2277.84 -41.4471,94 4 101 8 100 6,undefined,,,
426.124 -2419.23 -29.2144,7 94 101 91 9 5,undefined,,,
823.502 -2367.01 -15.906,9 6 91 101 8,undefined,,,
963.249 -2125.95 -43.7372,91 9 7 5 94 4,undefined,,,
1145.68 -2127.78 -32.9809,8 7 6 94 11 113,undefined,,,
1283.74 -1383.82 -0.784768,19 11 113,undefined,,,
1183.15 -1746.25 -36.8967,10 9 113 19 114 12,undefined,,,
660.129 -1719.49 -72.1482,93 92 91 11 14 114 115,undefined,,,
274.947 -1492.57 -80.2546,14 92 103 104 102 115 18,undefined,,,
528.197 -1234.74 -88.2837,18 13 112 19 12 115 114,undefined,,,
564.222 -513.084 -16.0546,18 25 117 28 90,undefined,,,
1086.37 -637.72 -37.8709,17 21 20 117 118,undefined,,,
1031.38 -1063.71 -65.5953,18 19 22 20 16 117,undefined,,,
563.472 -1050.51 -59.1323,14 13 116 17 15 26 28,undefined,,,
1165.79 -1341.53 -40.5455,14 10 11 114 17 20 117,undefined,,,
1226.74 -905.625 -38.0171,19 21 17 22 16,undefined,,,
1361.57 -916.191 -26.2767,20 22 16,undefined,,,
1272.34 -98.3398 36.125,21 23 17 20 118 122,undefined,,,
930.924 -147.67 36.125,22,undefined,,,
889.126 -235.727 -25.1596,25 117,undefined,,,
885.115 -445.087 -20.2578,15 117 26 24,undefined,,,
666.519 -412.793 -18.2361,25 18,undefined,,,
509.489 -204.794 44.125,86 28,undefined,,,
509.046 -385.997 -12.6521,27 15 90 86 18,undefined,,,
-599.018 -236.168 1.878,80 85 83 79 84 81 65 66 85 161 87,undefined,,,
47.6607 -604.03 -2.91847,89 86,undefined,,,
-944.453 -732.062 0.124722,56 158,undefined,,,
-902.53 -1848.39 -75.875,37 33 98,undefined,,,
-705.926 -1764.46 -75.875,35 96 37 32 0,undefined,,,
-454.518 -1485.36 -75.875,0 36 97 35,undefined,,,
